7NE2,Plainsview Ranch,42.25829611,-103.52965945
7NE5,Lierley Farms,41.06666111,-101.36766417
7NE6,Merchant Homestead,41.01112527,-97.81144417
7NJ0,[H] Indian Mills,39.801505,-74.75960417
7NJ1,[H] New Freedom Switching Station,39.73900416,-74.96683195
7NJ2,[H] Ronson,40.55843749,-74.31625889
7NJ3,[H] Newton Memorial Hospital,41.05787472,-74.76766556
7NJ4,[H] Society Hill At North Brunswick,40.44232749,-74.50459806
7NJ6,[H] Lebanon Twnshp Mun Bldg,40.71759999,-74.89211223
7NJ8,[H] Merck & Co,40.61288111,-74.26820195
7NJ9,Youngs Landing Field,39.31817,-75.20629834
7NY0,Campis,41.68342166,-75.01627778
7NY1,Gar Field,42.76340805,-74.27846278
7NY3,[H] North Shore University Hospital,40.77787888,-73.70513056
7NY4,Culver Airfield,42.4250725,-76.71495028
7NY5,[H] State Police Troop K,41.78342694,-73.75429639
7NY6,Sherwood Farm,42.89368861,-73.50789223
7NY7,[H] Ibm Customer Executive Education Ctr,41.01870833,-73.91763612
7NY8,Shaw Field,43.19229583,-73.62983889
7NY9,Sophies Choice,43.10895833,-75.42933945
7OH0,Tappan Airpark,40.31006666,-81.11010084
7OH2,Canal Fulton,40.90033416,-81.53373028
7OH3,Obi One,40.35283861,-83.05102
7OH4,[H] Meigs Mine 2,39.12507472,-82.28320612
7OH5,Mahoning County Joint Vocational Schoo,41.034225,-80.78174639
7OH6,Briggs,40.71117055,-81.39705945
7OH7,Hydebrook,39.78005833,-83.89992778
7OH8,Curtis,41.63777777,-81.10138889
7OH9,[H] Cleveland Police Dept 6th District,41.55005027,-81.56651251
7OI0,Christys,41.33421611,-84.16355695
7OI1,Blevins,41.20727027,-84.2696675
7OI2,[H] Old Portage,41.13783333,-81.54914556
7OI3,[H] Schmeltzer,41.14727694,-81.66040251
7OI4,[H] The Farm,39.86255861,-84.04160223
7OI5,Bea-D,41.52060555,-83.27520278
7OI6,[H] Seagate Helistop,41.65421583,-83.53132223
7OI7,Southcreek,41.29949777,-83.01130417
7OI9,Massengill,40.06895638,-82.13597445
7OK0,Dennis Ranch,34.03176361,-97.67780501
7OK1,Meadowlark Field,35.62037944,-95.74415501
7OK2,Scott,34.97644555,-99.49981139
7OK3,[H] Grand Valley Hospital,36.21676277,-95.33357945
7OK4,Martin Farms,35.15006388,-97.86698778
7OK5,[H] Atrium,35.53339027,-97.57920723
7OK6,[H] Norman Rgnl Hospital,35.22916666,-97.43972223
7OK7,[H] City of Faith,36.04287333,-95.95332723
7OK8,Myers,35.98920861,-97.57310167
7OK9,[H] St John,36.13426027,-95.96638417
7OR0,Minam Lodge,45.3581975,-117.63436806
7OR1,Arnold Airstrip,43.4193225,-118.57603501
7OR2,Basl Hill Farms,44.82289972,-122.67980862
7OR3,Honald Ranch,45.59039722,-121.21423889
7OR4,Pineridge Ranch,44.30956083,-121.44282084
7OR5,[H] Emanuel Hospital,45.54317333,-122.67009612
7OR6,Green Acres Air Park,45.63678416,-121.59118528
7OR7,Hollin,45.05400861,-122.90703834
7OR8,Inshallah International,44.09042666,-119.28967917
7OR9,Bonney Acres,45.32428861,-122.47203223
7PA0,Manor Knoll Personal Use,40.02093111,-76.42385167
7PA1,Warren Airpark,41.86589222,-79.20615778
7PA3,COLD SPRING,41.7055555,-75.288056
7PA4,Orson Field,41.84230611,-75.43629084
7PA5,Fauser,41.10286138,-76.80551695
7PA6,Stott - Private,40.24538583,-74.99127917
7PA7,[H] One Montgomery Plaza,40.11677499,-75.33296
7PN2,[H] PQ-Lafayette Hill,40.07511027,-75.28295917
7PN3,[H] Suburban General Hospital,40.15010694,-75.34962556
7PN5,[H] Letterkenny Army Depot Helipad,39.883425,-77.64971334
7PS0,[H] B S Corporation Steelton Plant,40.23064583,-76.83663889
7PS1,[H] Ucmh,41.90616666,-79.84671834
7PS2,[H] Braehead,39.98788666,-75.49103556
7PS3,[H] Mercy Hospital,40.50145916,-78.40779112
7PS4,Sky Classics Field,40.39786722,-76.59885528
7PS5,[H] Muncy Valley Hospital,41.21063722,-76.77329223
7PS6,[H] Allegheny Valley Hospital,40.618955,-79.73782612
7PS7,Lenzner Farm,40.53867888,-80.11727945
7PS8,[H] Bucktail Medical Center,41.32784472,-77.73581973
7PS9,[H] Andrew Kaul,41.4261725,-78.57863389
7Q1,Emmett Field,37.08883361,-120.50101639
7Q2,Baker & Hall,36.71772555,-119.13705778
7Q3,Diamond M Ranch,39.57210166,-122.6094375
7Q4,Lucchetti Ranch,38.42352138,-121.2274475
7Q6,Mosier,38.43602083,-121.31494973
7R0,Lometa Air Strip,31.23350027,-98.46698195
7R1,[H] Phi Venice,29.2668875,-89.34172
7R3,[H] Lake Palourde Base,29.69326388,-91.09871139
7R4,[H] Petroleum Helicopters-Intracoastal Cit,29.79604333,-92.15012723
7R5,[H] Petroleum Helicopters Cameron,29.78355472,-93.30015306
7R6,[H] Avondale,29.92437166,-90.18924195
7R9,Bailes,29.16552083,-95.40021667
7S0,RONAN,47.5671735,-114.1010725
7S1,TWIN BRIDGES,45.53341175,-112.31087825
7S3,Starks Twin Oaks Airpark,45.42845027,-122.94215695
7S4,Wisdom,45.59158972,-113.45922556
7S5,INDEPENDENCE STATE,44.866958,-123.1982965
7S6,WHITE SULPHUR SPRINGS,46.5053825,-110.91250275
7S7,VALIER,48.2999815,-112.249843
7S8,Ross International,48.99860861,-111.97754278
7S9,LENHARDT AIRPARK,45.1815275,-122.74325
7SP,SEVEN SPRINGS,40.010039,-79.3219405
7T4,Kelley Crop Service,29.91382805,-94.20823862
7T5,Broussard Farm,29.91105083,-94.33907639
7T7,SKYWEST INC,31.85486125,-102.07333325
7T8,Ray Farm,29.1210775,-98.36556834
7T9,Boening Brothers,29.0271925,-98.2866775
7TA0,Fields Field,30.09216222,-95.65161139
7TA1,[H] Navasota Regional Hospital,30.39242861,-96.07745667
7TA2,[H] Club House Nr 1,29.56328861,-95.24965723
7TA3,Willis-Isler,34.18090611,-101.83739973
7TA4,[H] Mother Frances Hospital,32.34209361,-95.29217306
7TA5,Weber Ranch,30.58714555,-96.63413862
7TA6,[H] Phi,28.43972416,-96.43497445
7TA7,Flying M Ranch,31.83989444,-94.96132778
7TA8,John Henry Key,29.85966111,-98.74141667
7TA9,[H] Angelo Community Hospital,31.41877305,-100.47064973
7TE1,ZACHRY RANCH,27.0725415,-98.9386415
7TE2,CAGE RANCH,27.1056945,-98.2056945
7TE6,STOVALL RANCH NR 1,29.2002525,-96.5544165
7TE7,MOORE FLD,26.3869351666667,-98.3406418333333
7TE8,TRULOCK RANCH FLD,32.4206945,-100.8106945
7TN0,Ultralight Field,36.43555555,-87.09138889
7TN1,Elk River Airfield,35.32063444,-85.85358889
7TN2,[H] Centennial Medical Center,36.15361111,-86.80888889
7TN3,Stones River,35.97083333,-86.39305556
7TN4,Pegasus Field,35.17277777,-89.5625
7TN5,Fairfield Airpark,35.51916666,-86.41861112
7TN7,[H] PCA,35.045,-88.26444445
7TN8,[H] Van Stratum,35.9775,-83.22638889
7TN9,[H] Jacques,35.95777777,-83.29611112
7TS0,Fairview,33.09512166,-97.42696556
7TS1,[H] Cowden,32.86401611,-97.39557417
7TS2,Alison Air Park,29.8313325,-97.88917056
7TS3,Wyatt,29.95993833,-97.98528417
7TS4,Roma,33.18317527,-97.25446167
7TS5,[H] CIG 806,28.62499638,-96.68359056
7TS6,[H] Strack Farms,30.03299777,-95.50132889
7TS9,Ag Aviation,29.05414305,-95.96245639
7TX0,TOM DANAHER,33.8281915,-98.5727555
7TX1,[H] Providence Health Center,31.51405527,-97.20028306
7TX3,[H] Big Town,32.79179416,-96.56360195
7TX4,Hillcrest,32.96679138,-97.27529362
7TX5,MABEE RANCH,32.216016,-102.158792
7TX7,Ryan Aerodrome,32.08345444,-102.01708139
7TX8,Flying K,35.10755555,-102.03825001
7TX9,Ashford Field,33.35873222,-94.43769973
7U1,Saubak,48.50002416,-105.90056639
7U3,[H] Community Medical Center,46.86992361,-113.99066445
7U4,Morgan,49.00001972,-107.82564917
7U8,Richey,47.62668111,-105.07636473
7U9,Bangart Field,45.40522305,-109.12987612
7V2,NORTH FORK VALLEY,38.831654,-107.645892
7V3,BIG FOOT AFLD,42.5259015,-88.6527575
7V4,Glen-Aspen,39.38887222,-107.16004945
7V5,BRUSH MUNI,40.2638705,-103.581058
7V6,CAMP GUERNSEY,42.2596945,-104.7283055
7V7,RED CLOUD MUNI,40.0847225,-98.5405545
7V8,JULESBURG MUNI,40.970825,-102.315464
7V9,CITY OF LAS ANIMAS  BENT CO,38.0527775,-103.237085
7VA0,[H] Wellmore,37.36260833,-82.20819389
7VA1,[H] Bristol Regional Medical Center,36.60232694,-82.21513445
7VA2,[H] Technical Center,37.30570472,-77.39442639
7VA3,[H] Hopewell,37.28737083,-77.27108834
7VA4,[H] Bermuda Hundred,37.29570416,-77.27108834
7VA5,Redhouse Airfield,37.18903416,-78.82973278
7VA6,[H] Clover Project Landing Zone,36.87180805,-78.7133375
7VA7,[S] Brammer,37.03347583,-79.69975223
7VA8,[H] Tri-Cities,36.64594166,-82.11068584
7VA9,Bachman Farm,37.74847833,-77.85388334
7W3,Eastview,37.61431111,-78.60362028
7W4,Lake Anna,37.96569527,-77.74582473
7W5,HENRY CO,41.3743555,-84.068468
7W6,HYDE COUNTY,35.5625,-75.9552795
7W8,[S] Irvington Marina,37.65763722,-76.43717028
7WA0,Big Andy,48.09842194,-123.64297139
7WA1,[H] Eclipse,48.09675638,-123.48268695
7WA2,[H] Jefferson General Hospital,48.10592694,-122.78961362
7WA5,Stuart Island Airpark,48.67287777,-123.17574528
7WA6,[H] Prosser Hospital,46.20818833,-119.76364417
7WA7,Mc Whorter Ranch,46.32068916,-119.61780723
7WA8,[H] Good Samaritan Hosp,47.17898944,-122.28900834
7WA9,[H] Ocean Beach Hospital,46.30260027,-124.04293223
7WI0,Turkey Bluff,43.37303166,-91.10985195
7WI1,[S] Little Clam Lake,46.15856416,-90.88434834
7WI2,Higgins,43.44304194,-89.17816973
7WI3,[H] St Vincent Hospital,44.50138111,-88.01149251
7WI4,Lewis,44.30051611,-90.98792362
7WI5,Brooklyn Field,42.88250166,-89.40067445
7WI7,Charlies,45.15885527,-90.14930584
7WI8,Fellows,42.75084027,-89.19122612
7WI9,Nett Construction,43.83054611,-88.32538139
7X0,[H] Florida Keys Memorial Hospital,24.58375666,-81.74425695
7X1,Sugar Loaf Shores,24.64875444,-81.57980834
7X3,Duda Airstrip,26.57979472,-81.48368862
7X4,Williams Sky Manor,26.73895527,-81.50618834
7X6,Bob Paul,26.68367944,-81.44979862
7X7,Cotton Strip,26.71340111,-81.53535584
7X8,Berry Grove,26.69562361,-81.49063278
7XS0,Polly Ranch,29.5046775,-95.17548834
7XS3,W C Ranch,31.47656638,-95.63495306
7XS7,INDIAN SPRINGS RANCH,30.114722,-98.931111
7XS8,[H] Lift Crane,29.63717666,-95.45716334
7XS9,[H] Pearce Industries,29.65023194,-95.46049695
7Y0,Timbers Sky Camp,44.46946,-83.88193417
7Y1,Dudley,43.98668694,-83.91665695
7Y2,Thompsonville,44.51666805,-85.97508417
7Y3,Backus Municipal,46.82690361,-94.50722028
7Y4,BAGLEY MUNI,47.524571,-95.360697
7Y6,[S] Baudette Flying Service,48.83192555,-94.70437889
7Y7,A.R.S. Sport Strip,44.66662944,-93.78357362
7Y9,Big Falls Municipal,48.19578388,-93.76684417
80A,Mc Lean Brothers,36.0973575,-79.55530195
80B,[S] Long Pond,44.43339888,-70.21616917
80D,CLARE CO,44.05283525,-84.81252425
80E,Oscura AAF Aux,33.49451916,-106.18388917
80F,ANTLERS MUNI,34.192604,-95.64986
80FD,BRADY RANCH,27.113472,-80.6334725
80FL,[H] Northwest Florida Community Hospital,30.76435916,-85.54215167
80G,Tri-City,40.24784916,-81.73595889
80GA,Murphys Landing,33.25873,-84.84465723
80II,Boyer Flight Park,40.72003888,-86.61611778
80IL,[H] Darien-Woodridge Fire Dept,41.75419722,-88.00728362
80IN,Gustins - Private,41.20421638,-84.80523862
80J,Earle Airpark,29.69441388,-81.51368889
80KY,David Lowe,37.39615583,-87.2355525
80L,[H] Los Angeles County Fire Station Nr 123,34.38166416,-118.41452612
80LL,Farm Aerial Service Inc,40.32226083,-89.16675306
80M,Price Field,35.5000825,-90.25842973
80MO,Sugartree,37.63892944,-92.98907278
80MU,[H] Springfield Community Hospital,37.15199416,-93.27935334
80N,Piney Hollow Airfield,39.59456027,-74.90100084
80ND,Troy Field,48.87864388,-103.37046667
80NE,R & R Farms,40.28167333,-97.85420751
80NJ,[H] Middletown Township Police,40.38705333,-74.08791834
80OH,Sloas,41.26672361,-80.76646973
80OI,[H] Brentwood Ambulatory Care Center,41.31727666,-81.56956445
80OK,Flying S Ranch,35.57671472,-99.88622139
80OR,Wilderness,42.36431833,-120.96581584
80PA,[H] Pamco Pa,41.36896916,-75.67741251
80PN,Hanny Beaver Airpark Inc,40.54173305,-80.45256584
80R,Ellis,29.50023,-94.95020306
80S,Lavina,46.30718055,-108.95571389
80T,QUINCY MUNI,47.2116,-119.839832
80TA,[H] Porta-Kamp 12th Street,29.79133833,-95.44494001
80TS,M Y Ranch,31.32767972,-95.57300556
80TX,Resaca Airstrip,25.92674694,-97.40859139
80U,Taylor Ranch Landing Area,45.10408027,-114.85537473
80V,Medicine Bow,41.88329888,-106.18084834
80VA,Holly Springs,37.791255,-77.82471612
80W,Lamberson,39.88342999,-77.08303667
80WI,Spring Creek,44.02303472,-89.13845084
80Y,Garst,40.47916861,-95.64610139
81B,OXFORD CO RGNL,44.1574295,-70.481286
81CA,7M Ranch,38.71657111,-122.56776112
81D,Custom Aire Service,29.26496305,-95.41188334
81FD,[H] Flying H,26.91728,-80.19976723
81FL,Coxs Hammock,27.07171833,-80.52005362
81G,Airbatco Field,42.77364555,-84.89999306
81GA,Lucky Lairds Landing,33.64094277,-84.90494
81IL,Illinois Valley Parachute Club,40.43531722,-89.35925973
81IN,Weston Farm,39.22782888,-85.51385917
81L,[H] Sheriffs Wayside,34.46666083,-118.59536445
81LA,[H] Mobil Cameron,29.78522166,-93.32515334
81LL,Otterbach Farm,41.56919944,-89.17369806
81MN,Ewen Landing Field,44.0305125,-95.19554862
81MO,[H] Bates County Hospital,38.24833333,-94.34222223
81MU,[H] St Johns Regional Health Center,37.17866,-93.27379778
81ND,Millers Airstrip,48.38862722,-101.04487473
81NE,Bunger Field,40.27362361,-99.00786167
81NJ,[H] Halls No 1,40.57510277,-74.56543389
81NM,DIAMOND A RANCH,33.345092,-105.179706
81OH,Elbel,38.89173499,-83.98298584
81OI,[H] Brown,39.08061527,-84.60188889
81OR,Wagontire,43.24987138,-119.87523973
81PN,[H] Armstrong County Memorial Hospital,40.81117527,-79.54810084
81R,SAN SABA CO MUNI,31.235139,-98.7169445
81TA,[H] Masterson,29.55661777,-98.92947389
81TS,Dibrell,31.44379111,-95.27549751
81TX,La Leona,29.34325222,-103.56490584
81U,Flat Top Airstrip,43.49434861,-113.92169612
81V,Keyhole,44.34720472,-104.81080362
81VA,Ferguson,37.11805555,-79.78861112
81W,Little Britain,39.79121638,-76.14161889
81WA,[H] Jobe Skis Plant 1,47.68537666,-122.13567834
81WI,Gunner Field,45.07857777,-90.17652612
81X,Potter,28.71638388,-81.62118528
81XS,[H] Post Oak Central,29.72911833,-95.46466306
81Y,Aarons Field,40.86251194,-98.06422195
82A,MARION CO,32.282375,-84.503528
82C,Mauston New Lisbon Union,43.8387225,-90.1376845
82CA,[H] Sce Moorpark Substation,34.27944694,-118.902875
82CO,[H] Mountain Bell,39.09748111,-108.58398278
82D,Weiker,41.22922083,-83.02908195
82E,Skeen Ranch,33.17009638,-105.13386862
82F,[H] Castle,33.78793583,-117.23017612
82FD,[H] ATC,26.98866722,-80.09281973
82FL,Br Ranch,26.91422472,-80.20532306
82GA,Paces South Farms,32.80876805,-82.38526584
82IL,Janssen,40.86558916,-89.00340917
82IN,Hunter,40.98115472,-85.92915751
82IS,LANDINGS CONDOMINIUM,42.14309,-88.402828
82J,FERGUSON,30.3988885,-87.348611
82KY,Woodledge Farm,38.28340333,-85.48190389
82L,[H] Sce Pardee Substation Helistop,34.43860638,-118.57925306
82LA,Fishers Field,29.93242583,-89.93284501
82LL,Cheechako,42.12946833,-88.99232223
82MN,Arneman Field,43.88746055,-93.56827556
82MO,[H] Cameron Community Hospital,39.74166888,-94.24189028
82MU,[H] Ktts,37.19643777,-93.32324417
82ND,Jaeger Farm Strip,46.98500722,-102.09516639
82NJ,[H] Graphic Scanning Corporation,40.88621027,-73.99124973
82OH,Rocky Ridge Airpark,41.50783027,-83.77132723
82OI,J-Em Farm,40.15422777,-83.27491695
82OK,[H] W D Robinson,36.00009055,-96.09194334
82OR,Lost Creek,43.89929194,-122.81701584
82PA,Frame Fld,40.38340222,-80.29978334
82T,Tarry Bank,29.69161222,-98.70752389
82TA,[H] Gellhorn Pad,29.7807825,-95.26854612
82TS,Lazy G Bar Ranch,33.28206055,-97.49697001
82TX,[H] St Joseph Hospital,30.6571425,-96.34746251
82U,[H] Mercy,43.55210583,-116.56679556
82V,PINE BLUFFS MUNI,41.153314,-104.130228
82VA,Root Field,38.17303572,-78.969126515
82W,Marsteller,39.73343694,-76.53302167
82WI,Triple S Ranch,44.14916027,-87.81439528
82X,Griffins Peace River Ranch,27.41893,-81.83258251
83A,Mountain Airpark,34.56176333,-83.71351278
83B,[S] Northern Maine Regional,46.70754166,-68.06114112
83CA,[H] Bank of America Metro Center,33.68807777,-117.87780445
83CO,[H] Snake River Health Services Inc,39.60415333,-105.95890362
83D,MACKINAC CO,45.891661,-84.738075
83E,King Ranch,34.64810527,-108.00561445
83FD,[S] East Lake,28.32389861,-81.29284445
83FL,NASSAU,30.618847,-81.5337055
83G,Loars Field Inc,42.00004444,-84.18327723
83GA,Brock Airpark,30.99972222,-84.50611112
83I,Kesler Field,40.44948861,-85.20219306
83IL,Oltman-Shuck,40.89281166,-89.10396889
83IN,Goodenough,40.73976416,-86.00054612
83J,Coastal,30.53075055,-87.38747723
83KY,Rock Spring,37.31036,-84.41660501
83L,[H] Southeast Superior Court,33.91362527,-118.07312139
83LA,Ledet Airfield,29.55549416,-90.32952445
83LL,Lindauer,38.30361111,-89.85510167
83MO,[H] North Kansas City Hospital,39.14944805,-94.55134362
83MU,Dalbom,36.76895805,-94.21243473
83N,Mountain Top,42.48729972,-74.78015417
83NE,Abbott,42.32499944,-99.75595778
83NJ,[H] Mac Millan Restricted Helistop,40.02038944,-74.96072417
83NY,[H] Norcross Helipad,43.12367333,-77.64972445
83OH,Adams Strip,40.06227333,-84.37939278
83OI,[H] M P W,39.95450805,-82.52738056
83OR,Tamarack Springs Ranch,45.50125694,-117.47185028
83PA,[H] MMC,40.31118027,-79.61031945
83PN,[H] Wpxi,40.46331888,-80.00463667
83Q,[S] Port of Poulsbo Marina Moorage,47.73398333,-122.64737028
83R,Glen Beicker Ranch,29.52939916,-97.78833417
83TA,Rainbow Field,31.90027777,-96.60027778
83TX,TEXAS A AND M FLT TEST STATION,30.6379446,-96.4840559
83V,Upton Municipal,44.09053666,-104.64079417
83VA,[H] Medical,37.28042444,-76.72245751
83W,Shoestring Aviation Airfield,39.79482444,-76.64719139
83WA,Darcys Air Strip,46.0276375,-118.16800723
83WI,Jones,44.97052333,-90.34624639
83X,[H] Mercy Hospital,25.7398225,-80.21393751
83XS,[H] Ball Park,29.67467638,-95.61827889
8421,St Martin de Castillon,43.853113,5.550598
8422,Plan de Dieu,44.180765,4.9219524525
84A,Mathis,34.10121,-84.16102723
84C,Valhalla,42.76251777,-88.04258445
84CA,[H] Beverly Center,34.07389833,-118.37730001
84D,CHEYENNE EAGLE BUTTE,44.984376,-101.2510445
84E,Nalda Ranch,34.35338722,-108.16228417
84F,Cotton Field,36.11037666,-95.76554028
84FL,[H] Capeletti,25.92537166,-80.29977251
84G,[H] Cobo Hall,42.32587138,-83.04797612
84GA,[H] Screven Ems,32.75099944,-81.67205445
84IL,Rossis Farm,41.50697472,-88.27784251
84IN,[H] Kosciusko Community Hospital,41.24777777,-85.82888889
84KY,Greene County Parachute Center,37.81533916,-85.53995806
84L,[H] Norwalk Sheriff Station,33.91334722,-118.06978834
84LA,Touchstone Ridge,32.55292833,-93.59323112
84MN,Nielsville,47.53330694,-96.8309125
84MO,[H] Holiday Inn Westport,38.69394083,-90.44872973
84ND,Kyllo,48.00082555,-97.75703362
84NJ,[H] Edison Square,40.52315972,-74.39181667
84NY,Skyview,42.98617388,-77.61249945
84OH,Hanshell Flying Apple,39.58117222,-83.65103306
84OI,[H] Grant Lifeflight 2,39.12507194,-82.53821556
84OK,Collier Farms,35.93893305,-99.05315334
84OR,B Bar Ranch,42.24761416,-123.56950973
84PA,[H] GED,40.30925944,-75.82630973
84PN,Draco,39.75260361,-76.53552167
84R,SMITHVILLE CRAWFORD MUNI,30.0304805,-97.166872
84TA,[H] Allied Northborough,29.95744416,-95.4193825
84TS,[H] Tourist Ride Services,29.24607138,-94.86464167
84TX,Camp Longhorn,30.74129277,-98.37863973
84V,Thrush Ranch,44.83331694,-105.35054862
84VA,[H] CIA Headquarters,38.95288833,-77.15247917
84WA,D and B Airpark,46.97287416,-123.38432334
84WI,[H] Lutheran Hospital - La Crosse,43.79302222,-91.24735806
84X,[H] Florida Power & Light Co,25.76704416,-80.34977445
84XS,[H] You Asked For It-You Got It,29.7174525,-95.54911
84Y,Bloomfield Municipal,42.57972444,-97.67367528
85A,Pinewood,33.78205111,-84.80077084
85B,[S] Shin Pond,46.10421444,-68.56198167
85C,Flying B,43.43470611,-89.88040223
85CA,[H] Sce Perris District,33.78140833,-117.22086945
85CO,[H] Anderson,40.112485,-105.16165195
85E,[H] Playas Medical Bldg,31.9145375,-108.53449306
85F,Huscher Field,34.61951694,-98.59561695
85FD,[H] Florida Hospital Kissimmee,28.31528805,-81.40590417
85FL,Thomas Farms,30.96934916,-87.05163334
85GA,Aiken Field,34.17232833,-83.731005
85I,[H] Welborn Memorial Baptist Hospital,37.96948638,-87.56668167
85IL,Durbin,39.63725694,-88.63589667
85IN,Leak,40.433925,-87.50501862
85KY,Deer Run Airpark,38.47027777,-85.13861112
85L,[H] Tri-City Hospital,33.18527777,-117.29111112
85LA,[H] Transco Kaplan,29.9813175,-92.28235139
85LL,Wormley,41.68391833,-88.26229028
85MN,Christison,44.15857666,-92.20211334
85MO,Willhite,37.87503944,-92.32239334
85N,Hollands International Field,43.26672277,-78.76781362
85ND,Knudson,48.00554611,-97.57536389
85NE,Meyers Freedom Flight Hardy,40.02084583,-97.94198723
85NJ,[H] Webcraft,40.44677194,-74.49376445
85NY,High Acres,42.578395,-78.52002139
85OH,Tounshendeaux,41.41366638,-80.94703528
85OI,[H] Childrens Hospital,41.08616666,-81.52761667
85OK,[H] Red Stevenson Property,36.48341611,-95.00023862
85OR,Allens Airstrip,42.404595,-121.04887667
85PA,Krumenacker,40.59506888,-78.77835834
85PN,Kiski,40.5792325,-79.60532278
85TA,Action Aero,32.63624555,-97.18223389
85TS,[H] Aerospatiale Helicopter Corp,32.70207666,-97.04806334
85TX,RUTHERFORD RANCH,30.077711,-97.965564
85U,Soldier Bar USFS,45.104751,-114.799404
85V,Ganado,35.70140277,-109.51038139
85VA,[S] Lands End,37.85361111,-76.24666667
85WA,Scott Seed Farm,46.52653833,-117.76464612
85WI,[H] Northwoods Hospital,46.05995388,-89.09013306
85X,[H] Wsvn Television Channel 7,25.85037388,-80.15449056
85XS,[H] Marine Consultants Inc,29.7060625,-95.27410223
85Y,Phillips,40.80000805,-97.25032278
86C,Larson Studio,44.88304638,-88.09204695
86CA,[H] Valley Medical Center,36.73717194,-119.75375389
86CL,Ernst Field,33.59724833,-116.88280001
86D,Far View,41.29588861,-81.15815473
86F,CARNEGIE MUNI,35.123621,-98.5751985
86FD,[H] Sheraton Lakeside Inn,28.33945361,-81.59535167
86FL,[H] Lake Shore Hospital,30.19328666,-82.63012306
86G,Lada,41.88754666,-83.67660417
86GA,Flying G Ranch,34.86785555,-85.06105973
86I,[H] Deaconess Hospital,37.98476416,-87.57223778
86IL,Davison Rla,40.91475611,-89.12869223
86IN,[H] Washington County Hospital,38.61333333,-86.10694445
86KY,Hornback,37.62138888,-85.79222223
86LA,Spring,30.97379,-90.66565417
86M,Goacher,34.82925638,-91.9543075
86MN,[H] Minn D O T,44.07218638,-92.50573528
86MO,[H] Bothwell Regional Health Center,38.6986275,-93.2224275
86NE,Orum Aerodrome,41.54166111,-96.27390778
86NJ,[H] Hercules Inc,40.45205055,-74.33403667
86OH,Westfield,41.01283305,-81.92014112
86OI,[H] Belcan,39.25783583,-84.38827362
86OK,[H] Craig,36.65008111,-95.11691056
86OR,[H] Amber Glen Business Center Hp,45.53039444,-122.88315667
86PN,Seesholtz,41.04453,-76.35521806
86T,Fowler,30.56129944,-98.56697667
86TA,Slaughter Ranch,30.61268722,-98.29752389
86TX,Flying J,29.73716694,-98.37890389
86VA,[H] Newport News General Hospital,36.99986972,-76.42466973
86W,Mack Lamar,34.60099444,-79.51366167
86WA,Kapowsin Airfield,47.0039902,-122.235672
86WI,Bakers Field,42.82527888,-89.87012362
86X,Burrs Strip,25.57010694,-80.39977667
87B,[S] Portage Lake Municipal,46.76254083,-68.47865445
87CA,Swanson Ranch Nr 1,36.39995027,-119.61762945
87FL,[H] Parkway Regional Medical Center,25.93148222,-80.20365862
87G,[H] Portageville Community,36.42978555,-89.68008056
87GA,[H] Tanner Medical Center Villa Rica,33.73621166,-85.92413473
87I,YAZOO CO,32.8832155,-90.4636485
87IL,Bushby Rla,41.51669694,-88.26673139
87IN,Mays Strip,41.45296111,-86.46973389
87J,Rutten Dusting Strip,30.67936166,-84.36907223
87K,EL DORADO SPRINGS MEM,37.8551005,-94.00102775
87KY,[H] Midwest Communication,39.04561638,-84.46383001
87LA,[H] Lafayette Hilton,30.196865,-90.01562806
87MN,Erickson,48.81026222,-95.20162056
87MO,RICHTERS,38.6961225,-94.2580025
87N,[H] Southampton,40.84732249,-72.46397667
87ND,Lowe Strip,47.58194111,-98.56898973
87NE,Knox Landing,40.80917722,-97.58782806
87NJ,[H] Shore Memorial Hospital,39.31400444,-74.59404528
87OH,Mundron Field,41.70560611,-84.37355917
87OI,Lake Air Ranch,41.27227472,-82.62295556
87OK,[H] Wagoner Community Hospital,35.95009388,-95.05023556
87OR,Moondance Ranch,42.65181194,-121.32889167
87PA,Waltman,40.9264525,-79.73866084
87TA,Cielo Grande Ranch,30.18909111,-99.26976806
87TS,[H] Star Houston,29.78356083,-95.44299556
87TX,Porter Ranch,28.68998583,-97.76027695
87U,Reed Ranch,44.89434472,-115.71345223
87VA,Cottonwood Farm,38.08111111,-78.69555556
87W,Easter Field,37.36959527,-78.08305556
87WA,[H] Kennewick General Hospital,46.19902333,-119.11945473
87WI,Quale,43.01944333,-89.18539251
87X,[H] Southeast Bank Operns Center,25.78176527,-80.21310389
87Y,BLACKHAWK,43.10480625,-89.185539
88C,Palmyra Municipal,42.88334333,-88.59593445
88CA,[H] Sce San Onofre,33.37141888,-117.56087862
88CO,Tranquila,38.88610361,-104.24885001
88D,Hinde,41.40366055,-82.60128695
88F,Pace Field,34.96453305,-96.27111751
88FL,[H] Sailfish Point,27.16977138,-80.15671112
88G,Gradolph Fld,41.91976833,-83.73493862
88GA,Beaver Creek,33.11194444,-84.44472223
88IL,[H] Richards,41.51669916,-87.88338501
88IN,Gardner,39.57976972,-85.93220417
88J,ALLENDALE CO,32.995114,-81.270236
88KY,[H] Saint Joseph Hospital,38.032855,-84.52521723
88LA,Freebird Field,30.12936972,-92.13512445
88LL,Block,42.19168805,-89.83817556
88M,EUREKA,48.9688555,-115.070447
